window_idx,src_ip,dst_ip,sport,dport,proto,ecn_ect0,ecn_ect1,ecn_ce,ecn_non,ratio_ect1,ratio_ce,flow_throughput_bps,flow_packet_count,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_min,iat_max,iat_mean,iat_std,flag_cwr,flag_ece,flag_psh,flag_rst,flag_syn,ratio_cwr,tcp_win_mean,label_is_attack
168,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,74,0.0,0.0,41472.0,74,66,78,70.05405405405405,5.6756756756756745,0.00041413307189941406,0.6601569652557373,0.013147863623214094,0.07635645702745646,0,0,0,0,0,0.0,3032.391891891892,0
168,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,103,0.0,0.0,1247536.0,103,1514,1514,1514.0,0.0,0.001058816909790039,0.6600861549377441,0.009404362416734882,0.06482648286134222,0,0,3,0,0,0.0,502.0,0
169,192.168.54.10,192.168.57.20,59066,5001,6,0,18,3521,0,0.005086182537439954,0.99491381746256,42864368.0,3539,1514,1514,1514.0,0.0,9.5367431640625e-07,0.0349118709564209,0.0002821772161885936,0.000975418407178384,0,0,895,0,0,0.0,502.0,0
169,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1734,0.0,0.0,939808.0,1734,66,94,67.74855824682814,6.6068701527626095,0.0,0.03523683547973633,0.0005758730442071333,0.0014004602427111212,0,0,0,0,0,0.0,15576.84429065744,0
169,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,77,0.0,0.0,932624.0,77,1514,1514,1514.0,0.0,0.00017714500427246094,0.21875810623168945,0.011211053321236059,0.04103131037584694,0,0,3,0,0,0.0,502.0,0
169,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,60,0.0,0.0,33504.0,60,66,78,69.8,5.582114294781145,0.00016808509826660156,0.21880292892456055,0.0144405769089521,0.04616294245463864,0,0,0,0,0,0.0,3031.983333333333,0
169,192.168.56.10,192.168.57.10,59888,5001,6,0,1,87,0,0.011363636363636364,0.9886363636363636,154944.0,88,216,276,220.0909090909091,15.123458872376478,0.0005970001220703125,0.06290316581726074,0.011315504709879557,0.007682180361832264,0,88,0,0,0,0.0,502.0,0
169,192.168.57.10,192.168.56.10,5001,59888,6,0,88,0,0,1.0,0.0,54912.0,88,78,78,78.0,0.0,0.00037598609924316406,0.06291985511779785,0.01131611582876622,0.00770746639865662,45,44,0,0,0,0.5113636363636364,501.0,0
170,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1780,0.0,0.0,939840.0,1780,66,66,66.0,0.0,0.0,0.01389312744140625,0.0005618707057530455,0.0010982089544352472,0,0,0,0,0,0.0,15584.919101123596,0
170,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3635,0,0.0,1.0,44027120.0,3635,1514,1514,1514.0,0.0,9.5367431640625e-07,0.013717174530029297,0.0002750809138859112,0.0007634081239971321,0,0,937,0,0,0.0,502.0,0
170,192.168.56.10,192.168.57.10,59888,5001,6,0,0,89,0,0.0,1.0,153792.0,89,216,216,216.0,0.0,0.0005660057067871094,0.024358034133911133,0.011188195510344072,0.004825255984350176,0,89,0,0,0,0.0,502.0,0
170,192.168.57.10,192.168.56.10,5001,59888,6,0,89,0,0,1.0,0.0,55536.0,89,78,78,78.0,0.0,0.0005438327789306641,0.02437591552734375,0.011187705126675692,0.0048813849164579615,44,45,0,0,0,0.4943820224719101,501.0,0
170,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,74,0.0,0.0,896288.0,74,1514,1514,1514.0,0.0,0.0010781288146972656,0.20771384239196777,0.006503807355279792,0.02394834265567243,0,0,1,0,0,0.0,502.0,0
170,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,53,0.0,0.0,29520.0,53,66,78,69.62264150943396,5.508917008571973,0.0008101463317871094,0.2080249786376953,0.009102963484250583,0.0282822275377039,0,0,0,0,0,0.0,3031.9245283018868,0
171,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3183,0,0.0,1.0,38552496.0,3183,1514,1514,1514.0,0.0,0.0,0.014049053192138672,0.000313975839477002,0.0010046315700509988,0,0,913,0,0,0.0,502.0,0
171,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1540,0.0,0.0,841344.0,1540,66,94,68.2909090909091,7.548874205532657,0.0,0.014229059219360352,0.0006492209171148923,0.001429638151913901,0,0,0,0,0,0.0,15574.004545454545,0
171,192.168.56.10,192.168.57.10,59888,5001,6,0,0,73,0,0.0,1.0,125472.0,73,132,216,214.84931506849315,9.763885416932053,0.0009489059448242188,0.06997990608215332,0.013762917783525255,0.011704498003044324,0,73,1,0,0,0.0,502.0,0
171,192.168.57.10,192.168.56.10,5001,59888,6,0,73,0,0,1.0,0.0,45936.0,73,78,90,78.65753424657534,2.7309448316442984,0.0007719993591308594,0.07001805305480957,0.013762136300404867,0.011721398356799053,37,36,0,0,0,0.5068493150684932,501.0,0
172,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3478,0,0.0,1.0,42125536.0,3478,1514,1514,1514.0,0.0,9.5367431640625e-07,0.01476597785949707,0.00028700138736052316,0.0008861921008258409,0,0,911,0,0,0.0,502.0,0
172,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1698,0.0,0.0,905728.0,1698,66,94,66.67608951707892,4.196010868095874,0.0,0.015128135681152344,0.0005877896063315145,0.0012594805483659615,0,0,0,0,0,0.0,15583.513545347467,0
172,192.168.56.10,192.168.57.10,59888,5001,6,0,0,85,0,0.0,1.0,146880.0,85,216,216,216.0,0.0,0.0005059242248535156,0.04371905326843262,0.011611308370317732,0.0072441994901702896,0,85,0,0,0,0.0,502.0,0
172,192.168.57.10,192.168.56.10,5001,59888,6,0,85,0,0,1.0,0.0,53040.0,85,78,78,78.0,0.0,0.00039505958557128906,0.043641090393066406,0.011610263869875953,0.007270815190821919,43,43,0,0,0,0.5058823529411764,501.0,0
172,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,89,0.0,0.0,1077968.0,89,1514,1514,1514.0,0.0,0.0011129379272460938,0.22108793258666992,0.01052385297688571,0.03893131982333614,0,0,3,0,0,0.0,502.0,0
172,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,75,0.0,0.0,41680.0,75,66,86,69.46666666666667,5.631656555184767,0.001026153564453125,0.22102594375610352,0.012516298809567013,0.039822603056349715,0,0,0,0,0,0.0,3032.4533333333334,0
173,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3202,0,0.0,1.0,38782624.0,3202,1514,1514,1514.0,0.0,0.0,0.04476308822631836,0.00031230584489893296,0.0012279335833893764,0,0,861,0,0,0.0,502.0,0
173,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1574,0.0,0.0,848864.0,1574,66,94,67.41296060991105,6.003470809103235,0.0,0.044332027435302734,0.0006353973357145451,0.0017364115128021464,0,0,0,0,0,0.0,15578.972681067344,0
173,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,63,0.0,0.0,763056.0,63,1514,1514,1514.0,0.0,0.0011069774627685547,0.2188429832458496,0.009900935234562043,0.037893307265874164,0,0,4,0,0,0.0,502.0,0
173,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,57,0.0,0.0,32144.0,57,66,86,70.49122807017544,6.27197276393104,0.0010561943054199219,0.2186129093170166,0.010964231831686837,0.03975933084337969,0,0,0,0,0,0.0,3031.2105263157896,0
173,192.168.56.10,192.168.57.10,59888,5001,6,0,0,81,0,0.0,1.0,139968.0,81,216,216,216.0,0.0,0.0006070137023925781,0.030079126358032227,0.011346876621246338,0.00577073621792833,0,81,0,0,0,0.0,502.0,0
173,192.168.57.10,192.168.56.10,5001,59888,6,0,81,0,0,1.0,0.0,50544.0,81,78,78,78.0,0.0,0.0004961490631103516,0.030122995376586914,0.011346185207366943,0.005786502690898917,40,40,0,0,0,0.49382716049382713,501.0,0
174,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1565,0.0,0.0,827696.0,1565,66,94,66.10990415335463,1.685324076612444,0.0,0.01890397071838379,0.000632968705023646,0.0014767992019192194,0,0,0,0,0,0.0,15584.017252396166,0
174,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3180,0,0.0,1.0,38516160.0,3180,1514,1514,1514.0,0.0,9.5367431640625e-07,0.01862192153930664,0.0003112402679260964,0.0010414963845711488,0,0,935,0,0,0.0,502.0,0
174,192.168.56.10,192.168.57.10,59888,5001,6,0,0,66,0,0.0,1.0,114048.0,66,216,216,216.0,0.0,0.0008540153503417969,0.03468012809753418,0.01194595190194937,0.007749809127087467,0,66,0,0,0,0.0,502.0,0
174,192.168.57.10,192.168.56.10,5001,59888,6,0,66,0,0,1.0,0.0,41472.0,66,78,90,78.54545454545455,2.499586742703185,0.0008599758148193359,0.03480100631713867,0.011943952853863056,0.007756919072562771,33,33,0,0,0,0.5,501.0,0
175,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3081,0,0.0,1.0,37317072.0,3081,1514,1514,1514.0,0.0,0.0,0.04033184051513672,0.00032193443991921164,0.001226466893736119,0,0,890,0,0,0.0,502.0,0
175,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1495,0.0,0.0,802896.0,1495,66,94,67.13177257525084,5.358894759674606,0.0,0.04063296318054199,0.0006634418265407823,0.0017571691200927585,0,0,0,0,0,0.0,15580.939130434783,0
175,192.168.56.10,192.168.57.10,59888,5001,6,0,0,74,0,0.0,1.0,127872.0,74,216,216,216.0,0.0,0.0005030632019042969,0.06000185012817383,0.013483341426065523,0.010134104651858553,0,74,0,0,0,0.0,502.0,0
175,192.168.57.10,192.168.56.10,5001,59888,6,0,74,0,0,1.0,0.0,46464.0,74,78,90,78.48648648648648,2.3666788409718533,0.0005240440368652344,0.060057878494262695,0.013484043617771096,0.010137953257156211,37,37,0,0,0,0.5,501.0,0
175,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,50,0.0,0.0,605600.0,50,1514,1514,1514.0,0.0,0.0010981559753417969,0.21220016479492188,0.012073940160323163,0.041390624163524466,0,0,1,0,0,0.0,502.0,0
175,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,45,0.0,0.0,25008.0,45,66,78,69.46666666666667,5.4389541478323045,0.0010089874267578125,0.2122349739074707,0.0134455453265797,0.0435559102113485,0,0,0,0,0,0.0,3031.688888888889,0
176,192.168.54.10,192.168.57.20,59066,5001,6,0,2,3326,0,0.0006009615384615385,0.9993990384615384,40308736.0,3328,1514,1514,1514.0,0.0,0.0,0.0361630916595459,0.0003003928623365718,0.0010759420121255433,0,0,876,0,0,0.0,502.0,0
176,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1632,0.0,0.0,883648.0,1632,66,94,67.68137254901961,6.450144099198321,0.0,0.03633403778076172,0.0006125198413374087,0.0015448001090752155,0,0,0,0,0,0.0,15580.089460784313,0
176,192.168.56.10,192.168.57.10,59888,5001,6,0,0,80,0,0.0,1.0,138240.0,80,216,216,216.0,0.0,0.0005719661712646484,0.047276973724365234,0.012608138820793055,0.007826502121508212,0,80,0,0,0,0.0,502.0,0
176,192.168.57.10,192.168.56.10,5001,59888,6,0,80,0,0,1.0,0.0,50112.0,80,78,90,78.3,1.8734993995195193,0.0005421638488769531,0.04747796058654785,0.012607188164433347,0.007868045035195633,40,40,0,0,0,0.5,501.0,0
176,192.168.55.10,192.168.57.20,49082,5001,6,0,0,0,101,0.0,0.0,1223312.0,101,1514,1514,1514.0,0.0,0.0011210441589355469,0.21868491172790527,0.006413710117340088,0.02191127873550583,0,0,5,0,0,0.0,502.0,0
176,192.168.57.20,192.168.55.10,5001,49082,6,0,0,0,75,0.0,0.0,41488.0,75,66,86,69.14666666666666,5.476478998610532,0.0010380744934082031,0.21857404708862305,0.0086676752245104,0.025355249408871277,0,0,0,0,0,0.0,3032.6266666666666,0
177,192.168.54.10,192.168.57.20,59066,5001,6,0,0,3304,0,0.0,1.0,40018048.0,3304,1514,1514,1514.0,0.0,0.0,0.025362014770507812,0.00030274229485664517,0.0010229643473090783,0,0,919,0,0,0.0,502.0,0
177,192.168.57.20,192.168.54.10,5001,59066,6,0,0,0,1612,0.0,0.0,860384.0,1612,66,94,66.71712158808933,4.382672814064711,0.0,0.025541067123413086,0.0006206288684013836,0.0014658120172525027,0,0,0,0,0,0.0,15583.34987593052,0
